aggressor,role,violence type,location,general location,severity,emotion,care,response,month,day,day_of_week,is_weekend,Moon Phase,Full Moon,Precipitation,Temperature,topic,topic_label,desc_topic,desc_topic_label
,0.0,0.0,0.0,0.0,,,,De-escalation techniques,11,19,1,0,0.587488527176101,0,0.0,49.45,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
,2.0,0.0,15.0,0.0,,,,Law Enforcement involved/notified,11,30,5,1,0.957458560481683,1,0.0,34.0,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Reported to department leader; Safety Alert Button Activated,11,16,5,1,0.4865876090035677,0,0.0,50.400000000000006,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,1.0,,2.0,No Action,11,17,6,1,0.5202212483906606,0,0.0,52.2,0,"action, resident, patient",0,"patient, staff, security"
,4.0,1.0,0.0,0.0,,,,Treatment Provided,11,16,5,1,0.4865876090035677,0,0.0,50.400000000000006,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,Reported to department leader,11,4,0,0,0.0829839363020672,0,0.0,41.2,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,Admitted to Hospital; Chemical Restraint/Medication administered; De-escalation techniques; Emergency Call/Code; Safety Alert Button Activated; Seclusion of Patient,11,20,2,0,0.6211221665609815,0,0.0,44.9,15,"altered, adherence, compliance",0,"patient, staff, security"
,2.0,0.0,15.0,0.0,,,,No Action,11,17,6,1,0.5202212483906606,0,0.0,52.2,7,"agitated, misconduct, willful",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Disciplinary Action,11,3,6,1,0.0493502969065697,0,0.0,40.7,15,"altered, adherence, compliance",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,11,5,1,0,0.116617575694242,0,0.0,57.7,7,"agitated, misconduct, willful",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,11,5,1,0,0.116617575694242,0,0.0,57.7,7,"agitated, misconduct, willful",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,11,13,2,0,0.3856866908233572,0,0.0,37.95,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques,11,6,2,0,0.1502512150902005,0,0.0,68.65,-1,Outliers,0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader; Seclusion of Patient,11,15,4,0,0.4529539696061935,0,0.0,42.45,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Physical Restraints utilized; Seclusion of Patient,11,5,1,0,0.116617575694242,0,0.0,57.7,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Safety Alert Button Activated,11,13,2,0,0.3856866908233572,0,0.0,37.95,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Treatment Provided,11,10,6,1,0.2847857726568942,0,0.3,44.0,8,"staff, insufficient, task",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,3.0,,3.0,Reported to department leader; Seclusion of Patient; Treatment Provided,11,13,2,0,0.3856866908233572,0,0.0,37.95,2,"inpatient, bed, unavailable",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,No Action,11,4,0,0,0.0829839363020672,0,0.0,41.2,0,"action, resident, patient",8,"object, throw, break"
,0.0,0.0,12.0,4.0,,,,Reported to department leader,11,18,0,0,0.5538548877871088,0,0.1,50.45,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,12.0,4.0,,,,No Action,11,27,2,0,0.8565576423033899,0,0.0,40.25,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Disciplinary Action,11,2,5,1,0.0157166575266849,0,0.0,47.55,16,"agitate, cognitive, impairment",2,"grab, hair, scratch"
,1.0,0.0,1.0,0.0,3.0,,3.0,Safety Alert Button Activated,11,5,1,0,0.116617575694242,0,0.0,57.7,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,Chemical Restraint/Medication administered; EAP - Offered/Employee Assistance Program Information Provided; Formal complaint filed with law enforcement; Law Enforcement involved/notified; Reported to department leader,11,18,0,0,0.5538548877871088,0,0.1,50.45,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Physical Restraints utilized,11,19,1,0,0.587488527176101,0,0.0,49.45,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Safety Alert Button Activated,11,28,3,0,0.890191281701013,0,16.8,40.45,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques,11,7,3,0,0.183884854475567,0,0.0,58.75,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,No Action,11,15,4,0,0.4529539696061935,0,0.0,42.45,0,"action, resident, patient",7,"scratch, pull, grab"
,0.0,0.0,0.0,0.0,3.0,,3.0,Reported to department leader; Safety Alert Button Activated,11,13,2,0,0.3856866908233572,0,0.0,37.95,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques; Physical Restraints utilized; Law Enforcement involved/notified,11,13,2,0,0.3856866908233572,0,0.0,37.95,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided,11,19,1,0,0.587488527176101,0,0.0,49.45,13,"communication, cooperation, family",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Reported to department leader; Treatment Provided,11,24,6,1,0.7556567241334884,0,0.0,43.900000000000006,10,"altered, confused, disorient",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Safety Alert Button Activated,11,20,2,0,0.6211221665609815,0,0.0,44.9,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; EAP - Offered/Employee Assistance Program Information Provided; Reported to department leader,11,18,0,0,0.5538548877871088,0,0.1,50.45,6,"housing, homelessness, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Physical Restraints utilized; Seclusion of Patient,11,5,1,0,0.116617575694242,0,0.0,57.7,17,"compliance, adherence, lack",2,"grab, hair, scratch"
,0.0,0.0,4.0,0.0,1.0,,2.0,Restraint,11,8,4,0,0.2175184938654331,0,0.3,52.05,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; Physical Restraints utilized,11,5,1,0,0.116617575694242,0,0.0,57.7,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; Emergency Call/Code; Physical Restraints utilized; Reported to department leader; Seclusion of Patient,11,25,0,0,0.7892903635154959,0,0.0,41.2,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,De-escalation techniques; Physical Restraints utilized,11,25,0,0,0.7892903635154959,0,0.0,41.2,13,"communication, cooperation, family",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Physical Restraints utilized,11,5,1,0,0.116617575694242,0,0.0,57.7,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; Physical Restraints utilized; Safety Alert Button Activated,11,1,4,0,0.9820928882346068,1,0.0,65.55,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,3.0,,3.0,No Action,11,10,6,1,0.2847857726568942,0,0.3,44.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized; Seclusion of Patient,11,26,1,0,0.8229240029071249,0,6.1,39.05,0,"action, resident, patient",10,Other (<2.5%)
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,11,2,5,1,0.0157166575266849,0,0.0,47.55,9,"compliance, adherence, patient",8,"object, throw, break"
,0.0,0.0,4.0,0.0,3.0,,3.0,Other,11,13,2,0,0.3856866908233572,0,0.0,37.95,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Physical Restraints utilized; Safety Alert Button Activated,11,3,6,1,0.0493502969065697,0,0.0,40.7,0,"action, resident, patient",1,"elderly, confuse, pinching"
,0.0,0.0,0.0,0.0,3.0,,3.0,Physical Restraints utilized,11,2,5,1,0.0157166575266849,0,0.0,47.55,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques,11,18,0,0,0.5538548877871088,0,0.1,50.45,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Physical Restraints utilized; Safety Alert Button Activated; Seclusion of Patient,11,2,5,1,0.0157166575266849,0,0.0,47.55,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized; Safety Alert Button Activated; Seclusion of Patient,11,3,6,1,0.0493502969065697,0,0.0,40.7,0,"action, resident, patient",2,"grab, hair, scratch"
,0.0,0.0,4.0,0.0,1.0,,2.0,Other,11,19,1,0,0.587488527176101,0,0.0,49.45,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Other,11,13,2,0,0.3856866908233572,0,0.0,37.95,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Home Rest; Reported to department leader,11,5,1,0,0.116617575694242,0,0.0,57.7,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,3.0,,3.0,Physical Restraints utilized; Reported to department leader,11,3,6,1,0.0493502969065697,0,0.0,40.7,8,"staff, insufficient, task",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,1.0,,2.0,Seclusion of Patient,11,2,5,1,0.0157166575266849,0,0.0,47.55,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Treatment Provided,11,28,3,0,0.890191281701013,0,16.8,40.45,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,1.0,,2.0,Treatment Provided,11,30,5,1,0.957458560481683,1,0.0,34.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques,11,12,1,0,0.3520530514326208,0,0.0,45.35,0,"action, resident, patient",0,"patient, staff, security"
,,1.0,9.0,0.0,,,,Unknown,11,4,0,0,0.0829839363020672,0,0.0,41.2,3,"adherence, compliance, lack",0,"patient, staff, security"
,4.0,1.0,4.0,0.0,1.0,,2.0,Reported to department leader,11,12,1,0,0.3520530514326208,0,0.0,45.35,0,"action, resident, patient",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,No Action,11,4,0,0,0.0829839363020672,0,0.0,41.2,1,"alter, mental, status",0,"patient, staff, security"
,,3.0,0.0,0.0,,,,De-escalation techniques,11,6,2,0,0.1502512150902005,0,0.0,68.65,17,"compliance, adherence, lack",0,"patient, staff, security"
,,1.0,0.0,0.0,1.0,,2.0,No Action; Reported to department leader,11,13,2,0,0.3856866908233572,0,0.0,37.95,0,"action, resident, patient",0,"patient, staff, security"
,1.0,0.0,1.0,0.0,1.0,,2.0,De-escalation techniques,11,11,0,0,0.3184194120438584,0,3.9,58.85,15,"altered, adherence, compliance",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,,,,Physical Restraints utilized,12,6,4,0,0.1595918313158798,0,0.0,28.8,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,No Action,12,11,2,0,0.3281100006466128,0,65.3,48.95,0,"action, resident, patient",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,,,,No Action,12,31,1,0,0.0021886299406268,0,0.0,42.5,0,"action, resident, patient",0,"patient, staff, security"
,1.0,0.0,14.0,0.0,3.0,,3.0,Physical Restraints utilized; Seclusion of Patient,12,21,5,1,0.6651463393184965,0,0.0,21.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Physical Restraints utilized; Seclusion of Patient,12,21,5,1,0.6651463393184965,0,0.0,21.0,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Emergency Call/Code; Physical Restraints utilized,12,9,0,0,0.2607027329161681,0,6.9,38.4,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Emergency Call/Code; Physical Restraints utilized,12,9,0,0,0.2607027329161681,0,6.9,38.4,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Emergency Call/Code; Physical Restraints utilized,12,9,0,0,0.2607027329161681,0,6.9,38.4,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Treatment Provided,12,25,2,0,0.7999608747831904,0,0.0,23.65,3,"adherence, compliance, lack",2,"grab, hair, scratch"
,0.0,0.0,14.0,0.0,1.0,,2.0,No Action,12,27,4,0,0.8673681425232949,0,0.0,25.5,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Physical Restraints utilized; Reported to department leader; Seclusion of Patient,12,7,5,1,0.1932954651773203,0,0.0,30.9,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; Physical Restraints utilized; Seclusion of Patient,12,27,4,0,0.8673681425232949,0,0.0,25.5,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Unknown,12,13,4,0,0.3955172683856132,0,0.0,28.45,7,"agitated, misconduct, willful",2,"grab, hair, scratch"
,0.0,0.0,4.0,0.0,,,,No Action,12,11,2,0,0.3281100006466128,0,65.3,48.95,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Seclusion of Patient,12,18,2,0,0.5640354377131205,0,5.0,41.2,8,"staff, insufficient, task",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,,,,Application of Dressing,12,27,4,0,0.8673681425232949,0,0.0,25.5,12,"understand, factor, trauma",-1,Other (<2.5%)
,0.0,0.0,4.0,0.0,,,,No Action,12,27,4,0,0.8673681425232949,0,0.0,25.5,0,"action, resident, patient",0,"patient, staff, security"
,2.0,0.0,14.0,0.0,,,,EAP Offered,12,16,0,0,0.4966281699879413,0,0.2,35.900000000000006,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,De-escalation techniques; Reported to department leader; Seclusion of Patient,12,25,2,0,0.7999608747831904,0,0.0,23.65,8,"staff, insufficient, task",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,,,,Emergency Call/Code,12,2,0,0,0.0247772958424493,0,0.0,31.9,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,,,,No Action,12,25,2,0,0.7999608747831904,0,0.0,23.65,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Physical Restraints utilized,12,27,4,0,0.8673681425232949,0,0.0,25.5,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Items properly disposed of,12,28,5,1,0.9010717763978928,1,1.2,35.45,3,"adherence, compliance, lack",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,3.0,,3.0,Physical Restraints utilized; Reported to department leader; Treatment Provided,12,23,0,0,0.7325536070576628,0,0.0,14.35,-1,Outliers,0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,Physical Restraints utilized,12,25,2,0,0.7999608747831904,0,0.0,23.65,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,1.0,,2.0,Reported to department leader,12,25,2,0,0.7999608747831904,0,0.0,23.65,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,De-escalation techniques; Reported to department leader; Seclusion of Patient; Treatment Provided,12,21,5,1,0.6651463393184965,0,0.0,21.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Emergency Call/Code; Safety Alert Button Activated,12,29,6,1,0.9347754102662932,1,0.6,42.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,1.0,,2.0,Physical Restraints utilized; Reported to department leader; Seclusion of Patient,12,21,5,1,0.6651463393184965,0,0.0,21.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Emergency Call/Code,12,29,6,1,0.9347754102662932,1,0.6,42.8,3,"adherence, compliance, lack",0,"patient, staff, security"
,2.0,0.0,14.0,0.0,3.0,,3.0,No Action,12,11,2,0,0.3281100006466128,0,65.3,48.95,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized; Treatment Provided,12,22,6,1,0.6988499731938015,0,0.0,12.2,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,De-escalation techniques,12,31,1,0,0.0021886299406268,0,0.0,42.5,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized,12,12,3,0,0.3618136345159258,0,6.8,42.8,3,"adherence, compliance, lack",4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,3.0,,3.0,Physical Restraints utilized,12,11,2,0,0.3281100006466128,0,65.3,48.95,12,"understand, factor, trauma",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,3.0,,3.0,Physical Restraints utilized; Reported to department leader; Seclusion of Patient,12,4,2,0,0.0921845635707673,0,0.0,32.150000000000006,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Physical Restraints utilized,12,21,5,1,0.6651463393184965,0,0.0,21.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques,12,5,3,0,0.1258881974494416,0,11.3,37.1,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Physical Restraints utilized,12,12,3,0,0.3618136345159258,0,6.8,42.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,12,3,1,0,0.0584809297055283,0,0.0,31.450000000000003,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Emergency Call/Code; Physical Restraints utilized; Seclusion of Patient,12,1,6,1,0.9910921998657594,1,0.0,31.7,3,"adherence, compliance, lack",4,"bite, skin, restraint"
,0.0,0.0,14.0,0.0,1.0,,2.0,Physical Restraints utilized; Reported to department leader,12,5,3,0,0.1258881974494416,0,11.3,37.1,0,"action, resident, patient",2,"grab, hair, scratch"
,0.0,0.0,0.0,0.0,1.0,,2.0,No Action; Seclusion of Patient,12,10,1,0,0.2944063667788824,0,1.3,38.35,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Seclusion of Patient,12,25,2,0,0.7999608747831904,0,0.0,23.65,8,"staff, insufficient, task",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Physical Restraints utilized; Safety Alert Button Activated; Seclusion of Patient,12,7,5,1,0.1932954651773203,0,0.0,30.9,-1,Outliers,4,"bite, skin, restraint"
,0.0,0.0,4.0,0.0,3.0,1.0,3.0,Physical Restraints utilized,12,31,1,0,0.0021886299406268,0,0.0,42.5,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,12,5,3,0,0.1258881974494416,0,11.3,37.1,8,"staff, insufficient, task",9,Other (<2.5%)
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Physical Restraints utilized; Treatment Provided,12,26,3,0,0.8336645086600084,0,0.0,28.25,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques,12,25,2,0,0.7999608747831904,0,0.0,23.65,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated; Treatment Provided,12,19,3,0,0.5977390715888089,0,5.1,37.8,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Physical Restraints utilized; Reported to department leader,12,4,2,0,0.0921845635707673,0,0.0,32.150000000000006,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Safety Alert Button Activated; Treatment Provided,12,24,1,0,0.7662572409158064,0,0.7,26.5,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,14.0,0.0,3.0,,3.0,Referred to Employee Health,12,13,4,0,0.3955172683856132,0,0.0,28.45,9,"compliance, adherence, patient",7,"scratch, pull, grab"
,0.0,0.0,4.0,0.0,,,,Physical Restraints utilized,12,11,2,0,0.3281100006466128,0,65.3,48.95,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Emergency Call/Code; Reported to department leader; Safety Alert Button Activated; Treatment Provided,12,29,6,1,0.9347754102662932,1,0.6,42.8,15,"altered, adherence, compliance",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,Other,12,11,2,0,0.3281100006466128,0,65.3,48.95,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Reported to department leader,12,17,1,0,0.5303318038500086,0,3.5,50.0,1,"alter, mental, status",1,"elderly, confuse, pinching"
,4.0,1.0,0.0,0.0,,,,No Action,12,6,4,0,0.1595918313158798,0,0.0,28.8,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,EAP Offered; Other,12,14,5,1,0.4292209022560544,0,0.0,27.35,0,"action, resident, patient",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,Safety Alert Button Activated,12,31,1,0,0.0021886299406268,0,0.0,42.5,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Treatment Provided,12,30,0,0,0.9684790441277308,1,16.6,49.35,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques,12,12,3,0,0.3618136345159258,0,6.8,42.8,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques; Treatment Provided,12,15,6,1,0.4629245361159742,0,0.0,26.1,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,1.0,,2.0,De-escalation techniques; Reported to department leader,12,20,4,0,0.6314427054488986,0,11.2,31.5,17,"compliance, adherence, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,De-escalation techniques; Reported to department leader,12,20,4,0,0.6314427054488986,0,11.2,31.5,17,"compliance, adherence, lack",0,"patient, staff, security"
,3.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Treatment Provided,12,31,1,0,0.0021886299406268,0,0.0,42.5,1,"alter, mental, status",0,"patient, staff, security"
,1.0,0.0,0.0,0.0,3.0,,3.0,Law Enforcement involved/notified; Seclusion of Patient; Treatment Provided,12,7,5,1,0.1932954651773203,0,0.0,30.9,3,"adherence, compliance, lack",10,Other (<2.5%)
,1.0,0.0,3.0,1.0,3.0,,3.0,Reported to department leader,12,6,4,0,0.1595918313158798,0,0.0,28.8,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,De-escalation techniques; Emergency Call/Code; Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated,12,10,1,0,0.2944063667788824,0,1.3,38.35,1,"alter, mental, status",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Formal complaint filed with law enforcement,12,13,4,0,0.3955172683856132,0,0.0,28.45,7,"agitated, misconduct, willful",0,"patient, staff, security"
,2.0,1.0,16.0,4.0,1.0,,2.0,De-escalation techniques; Reported to department leader,12,5,3,0,0.1258881974494416,0,11.3,37.1,13,"communication, cooperation, family",6,"verbal, assault, harassment"
,2.0,1.0,16.0,4.0,1.0,,2.0,Reported to department leader,12,4,2,0,0.0921845635707673,0,0.0,32.150000000000006,13,"communication, cooperation, family",0,"patient, staff, security"
,4.0,0.0,0.0,0.0,,,,Reported to department leader,12,17,1,0,0.5303318038500086,0,3.5,50.0,10,"altered, confused, disorient",0,"patient, staff, security"
,,1.0,0.0,0.0,1.0,,2.0,Reinstruction of Visitor/Other,12,17,1,0,0.5303318038500086,0,3.5,50.0,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques,12,14,5,1,0.4292209022560544,0,0.0,27.35,0,"action, resident, patient",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Other,12,16,0,0,0.4966281699879413,0,0.2,35.900000000000006,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,1.0,,2.0,De-escalation techniques,12,8,6,1,0.2269990990494367,0,1.1,38.85,13,"communication, cooperation, family",0,"patient, staff, security"
,,1.0,0.0,0.0,1.0,,2.0,Installation of Guard/Safety Device,12,21,5,1,0.6651463393184965,0,0.0,21.0,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Reported to department leader,12,14,5,1,0.4292209022560544,0,0.0,27.35,1,"alter, mental, status",0,"patient, staff, security"
,,3.0,0.0,0.0,,,,Other,12,21,5,1,0.6651463393184965,0,0.0,21.0,15,"altered, adherence, compliance",0,"patient, staff, security"
,,0.0,0.0,0.0,,,,Other,12,21,5,1,0.6651463393184965,0,0.0,21.0,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader; Safety Alert Button Activated,12,15,6,1,0.4629245361159742,0,0.0,26.1,1,"alter, mental, status",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,3.0,,3.0,Reported to department leader; Safety Alert Button Activated; Treatment Provided,12,16,0,0,0.4966281699879413,0,0.2,35.900000000000006,1,"alter, mental, status",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,,,,De-escalation techniques,12,21,5,1,0.6651463393184965,0,0.0,21.0,1,"alter, mental, status",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Reported to department leader,12,6,4,0,0.1595918313158798,0,0.0,28.8,9,"compliance, adherence, patient",0,"patient, staff, security"
,4.0,1.0,0.0,0.0,,,,No Action,12,5,3,0,0.1258881974494416,0,11.3,37.1,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,,1.0,9.0,0.0,3.0,,3.0,No Action,12,31,1,0,0.0021886299406268,0,0.0,42.5,7,"agitated, misconduct, willful",0,"patient, staff, security"
