date,aggressor,response,role,violence type,location,general location,severity,emotion,care,factor,description
11/1/2024,Outpatient,De-escalation Techniques Utilized,,Physical Violence,Other,Other,1.0,0.0,,,bite
11/1/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,Special Care Unit,Clinical Unit,,,,,intimidation profane lewd aggressive language scream yelling threat violence
11/2/2024,Inpatient,De-escalation Techniques Utilized,,Physical Violence,ED/ER,Clinical Unit,,,,,hair pull
11/3/2024,Inpatient,De-escalation Techniques Utilized; Notified Supervisor; Physical Hold,,Physical Violence,Other,Other,2.0,1.0,3.0,,aggression inanimate object grab hit arm hand push threat violence
11/3/2024,Inpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,BC,Clinical Unit,,,,,gender sexist comment unwelcome offensive language gesture
11/3/2024,Inpatient,Called 911; Notified Security,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation
11/3/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security,,Physical Violence,Other,Other,,,,,slap
11/3/2024,Inpatient,Called Code Gray; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,Other,Other,2.0,1.0,,,grab hit fist scratch threat violence
11/4/2024,Inpatient,De-escalation Techniques Utilized; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,,,,,grab hair pull
11/4/2024,Inpatient,Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Physical Violence,ED/ER,Clinical Unit,,,,,grab hair pull push scratch
10/31/2024,Other,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language unwelcome offensive language gesture
11/4/2024,Inpatient,Notified Supervisor,Allied Health,Physical Violence,Other,Other,,,,,hit fist
11/4/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,gender sexist comment
11/4/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation scream yell
11/4/2024,Resident (LTC),Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yelling threat violence
11/4/2024,Other,Behavioral Expectations Reviewed; Notified Supervisor,,Physical Violence,Other,Other,,,,,threat violence
11/5/2024,Outpatient,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yell
11/5/2024,Outpatient,Seclusion,,Physical Violence,ED/ER,Clinical Unit,,,,,scratch slap
11/5/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,Nurse,Verbal Abuse,Other,Other,,,,n unknown,profane lewd aggressive language
11/5/2024,Outpatient,Behavioral Expectations Reviewed; Notified Clinical Physician Resources; Notified Supervisor,Nurse,Verbal Abuse,Other,Other,,,,n unknown,profane lewd aggressive language scream yelling threat violence
11/5/2024,Outpatient,Called 911; De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yell
11/5/2024,Inpatient,Called Code Gray,,Physical Violence,BC,Clinical Unit,1.0,0.0,,,hit object
11/6/2024,Inpatient,Mechanical Restraint,,Physical Violence,Other,Other,,,,,assault bodily fluid
11/6/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,Allied Health,Verbal Abuse,Other,Other,,,,n unknown,gender sexist comment intimidation profane lewd aggressive language threat violence
11/5/2024,Other,Behavioral Expectations Reviewed; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,pt reportedly violent e r dr verbally assaultive pt
11/6/2024,Outpatient,Notified Security,,Verbal Abuse,Other,Other,,,,,intimidation
11/6/2024,Inpatient,Called Code Gray,,Physical Violence,BC,Clinical Unit,,,,,intimidation
11/5/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,Nurse,Physical Violence,Other,Other,,,,n unknown,hit fist hit object
11/5/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,gender sexist comment unwelcome offensive language gesture
11/5/2024,Visitor,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation scream yell
11/7/2024,Outpatient,Called 911; Seclusion,Nurse,Property Damage,ED/ER,Clinical Unit,,,,,aggression inanimate object
11/7/2024,Outpatient,Behavioral Expectations Reviewed; Called 911; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,Nurse,Property Damage,ED/ER,Clinical Unit,,,,,aggression inanimate object
11/7/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation threat violence
11/7/2024,Inpatient,Called Code Gray,Nurse,Physical Violence,Other,Other,,,,,grab hair pull scratch
11/7/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,Admin/Management,Physical Violence,Other,Other,,,,n unknown,sexual harrasment
11/7/2024,Resident (LTC),De-escalation Techniques Utilized,Admin/Management,Physical Violence,Other,Other,,,,n unknown,aggression inanimate object
11/7/2024,Resident (LTC),De-escalation Techniques Utilized; Notified Security,,Physical Violence,Other,Other,1.0,2.0,,,aggression inanimate object grab hit fist push threat violence
11/7/2024,Outpatient,Notified Supervisor,Admin/Management,Written/Digital,Other,Other,,,,,racist affiliation paraphernalia
11/8/2024,Visitor,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language scream yelling threat violence
11/8/2024,Other,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yelling unwelcome offensive language gesture
11/5/2024,Other,Physical Hold,,Physical Violence,Other,Other,1.0,2.0,,,dog bite
11/8/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/8/2024,Other,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/8/2024,Inpatient,Called Code Gray; Physical Hold,,Physical Violence,BC,Clinical Unit,1.0,0.0,,,grab scratch
11/8/2024,Inpatient,Physical Hold,,Physical Violence,ED/ER,Clinical Unit,,,,,kick
11/9/2024,Resident (LTC),De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yell
11/9/2024,Inpatient,Physical Hold,,Physical Violence,ED/ER,Clinical Unit,2.0,0.0,3.0,,kick
11/9/2024,Outpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,1.0,1.0,3.0,,hit fist kick
11/10/2024,Inpatient,De-escalation Techniques Utilized; Notified Supervisor,,Physical Violence,Other,Other,2.0,0.0,,,scratch slap
11/10/2024,Inpatient,Called 911; Chemical Restraint; Mechanical Restraint; Notified Security; Physical Hold; Seclusion,,Physical Violence,ED/ER,Clinical Unit,1.0,1.0,3.0,,assault bodily fluid bitten hit fist intimidation threat violence
11/10/2024,Outpatient,Chemical Restraint; Mechanical Restraint; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,,,,,hit fist
11/10/2024,Outpatient,De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Supervisor,,Physical Violence,ED/ER,Clinical Unit,,1.0,,,hair pull head butt
11/10/2024,Inpatient,Physical Hold,Nurse,Physical Violence,BC,Clinical Unit,2.0,0.0,,,physical hold
11/10/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,,Physical Violence,Other,Other,,,,,grab hit fist scratch
11/10/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Physical Violence,Other,Other,2.0,0.0,,,hair pull scratch
10/11/2024,Other,Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation stalk terrorize
11/11/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,threat violence
11/11/2024,,,,Unknown,Other,Other,,,,,
11/11/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor; Seclusion,Nurse,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/11/2024,Inpatient,De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,BC,Clinical Unit,,,,,threat violence
11/10/2024,Other,Notified Security,,Verbal Abuse,ED/ER,Clinical Unit,,,,,profane lewd aggressive language scream yelling threat violence unwelcome offensive language gesture
11/12/2024,Inpatient,Chemical Restraint; De-escalation Techniques Utilized; Notified Clinical Physician Resources,,Physical Violence,Other,Other,2.0,0.0,,,grab
11/11/2024,Inpatient,Called Code Gray; Chemical Restraint; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,Other,Other,,,,,hit fist intimidation threat violence
11/12/2024,Inpatient,Chemical Restraint; De-escalation Techniques Utilized,,Physical Violence,Other,Other,1.0,0.0,,,grab
11/12/2024,Other,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,gender sexist comment intimidation profane lewd aggressive language scream yelling threat violence unwelcome offensive language gesture
11/12/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,gender sexist comment scream yelling unwelcome offensive language gesture
11/12/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,gender sexist comment intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/8/2024,Outpatient,,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language
11/12/2024,Other,Chemical Restraint; Notified Security; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,3.0,1.0,3.0,,push
11/12/2024,Inpatient,Behavioral Expectations Reviewed; Chemical Restraint; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,,,,,hit fist hit object intimidation threat violence
11/12/2024,Inpatient,Called Code Gray,,Physical Violence,Other,Other,,2.0,3.0,,bite
11/13/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,scream yelling unwelcome offensive language gesture
11/13/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,scream yell
11/13/2024,Other,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,threaten maybe gender bias
11/10/2024,Outpatient,Chemical Restraint; Mechanical Restraint; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,1.0,2.0,,,bite hit fist push
11/13/2024,Outpatient,De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Supervisor,Admin/Management,Verbal Abuse,Other,Other,,,,n unknown,intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/13/2024,Outpatient,Called 911; Called Code Gray; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,gender sexist comment intimidation profane lewd aggressive language racial cultural comment scream yell stalk terrorizing threat violence unwelcome offensive language gesture
11/14/2024,Inpatient,Behavioral Expectations Reviewed; Chemical Restraint; De-escalation Techniques Utilized; Mechanical Restraint; Notified Clinical Physician Resources; Notified Security; Notified Supervisor; Physical Hold,Allied Health,Physical Violence,ED/ER,Clinical Unit,1.0,2.0,3.0,,grab hit fist intimidation kick scratch threat violence
11/14/2024,Inpatient,Physical Hold,,Physical Violence,ED/ER,Clinical Unit,2.0,0.0,3.0,,scratch
11/14/2024,Inpatient,Notified Supervisor,Admin/Management,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language unwelcome offensive language gesture
11/14/2024,Other,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,intimidation scream yell
11/13/2024,Other,Notified Supervisor,,Written/Digital,Other,Other,,,,,profane lewd aggressive language
11/14/2024,Visitor,De-escalation Techniques Utilized,Admin/Management,Verbal Abuse,Other,Other,,,,n unknown,intimidation
11/14/2024,Inpatient,Mechanical Restraint; Notified Supervisor; Physical Hold,,Physical Violence,Other,Other,1.0,1.0,3.0,,bite grab kick scratch
11/14/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Physical Violence,Other,Other,,0.0,,,hit fist
11/11/2024,Inpatient,De-escalation Techniques Utilized,,Physical Violence,Other,Other,,,,,threat violence
11/15/2024,Inpatient,Called Code Gray,,Physical Violence,BC,Clinical Unit,,,,,assault bodily fluid grab intimidation kick scratch slap threat violence
11/13/2024,Outpatient,Called 911; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation profane lewd aggressive language racial cultural comment scream yelling threat violence unwelcome offensive language gesture
11/15/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,threaten legal action make accusation provider
11/15/2024,Inpatient,Mechanical Restraint; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,,,,,aggression inanimate object bitten intimidation threat violence
11/15/2024,Inpatient,Called Code Gray; De-escalation Techniques Utilized; Mechanical Restraint; Physical Hold,,Physical Violence,BC,Clinical Unit,,,,,assault bodily fluid
11/15/2024,Outpatient,Notified Security; Notified Supervisor,,Written/Digital,Other,Other,,,,,intimidation unwelcome offensive language gesture
11/15/2024,Inpatient,Notified Supervisor,,Physical Violence,Other,Other,,,,,bite hit object
11/15/2024,Outpatient,De-escalation Techniques Utilized,Allied Health,Verbal Abuse,Other,Other,,,,n unknown,scream yell
11/15/2024,Visitor,Called 911; Notified Supervisor,Allied Health,Verbal Abuse,Other,Other,,,,n unknown,intimidation scream yell
11/15/2024,Visitor,Behavioral Expectations Reviewed; Called 911; De-escalation Techniques Utilized; Notified Supervisor,Allied Health,Physical Violence,Other,Other,,,,n unknown,intimidation push threat violence
11/15/2024,Outpatient,Called 911; De-escalation Techniques Utilized,Allied Health,Verbal Abuse,Other,Other,,,,n unknown,intimidation profane lewd aggressive language scream yell
11/15/2024,Inpatient,De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Supervisor,,Physical Violence,Other,Other,1.0,2.0,,,aggression inanimate object bitten hair pull hit open hand
11/16/2024,Inpatient,Called Code Gray; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Supervisor,,Physical Violence,BC,Clinical Unit,1.0,1.0,,,scratch slap
11/15/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,Allied Health,Physical Violence,Other,Other,,,,,hit fist throw object trash
11/16/2024,Outpatient,Notified Security,Nurse,Physical Violence,ED/ER,Clinical Unit,1.0,2.0,,,grab hair pull scratch
11/16/2024,Outpatient,Behavioral Expectations Reviewed; Called 911; De-escalation Techniques Utilized; Notified Security; Seclusion,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation profane lewd aggressive language scream yelling threat violence unwelcome offensive language gesture
11/16/2024,Inpatient,De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation profane lewd aggressive language threat violence unwelcome offensive language gesture
11/16/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,Allied Health,Physical Violence,Other,Other,,,,,kick
11/16/2024,Inpatient,De-escalation Techniques Utilized,,Physical Violence,Other,Other,,1.0,,,bite
11/17/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation profane lewd aggressive language scream yelling threat violence
11/17/2024,Other,Notified Supervisor,,Physical Violence,ED/ER,Clinical Unit,2.0,0.0,3.0,,
11/17/2024,Inpatient,De-escalation Techniques Utilized; Notified Supervisor,,Physical Violence,Other,Other,,,,,hit fist
11/18/2024,Inpatient,Called Code Gray,,Physical Violence,BC,Clinical Unit,1.0,1.0,,,hit fist
11/18/2024,Inpatient,Called Code Gray; Physical Hold; Seclusion,,Physical Violence,BC,Clinical Unit,,,,,hit fist
11/18/2024,Inpatient,De-escalation Techniques Utilized; Notified Supervisor,Allied Health,Physical Violence,ED/ER,Clinical Unit,,,,,grab
11/18/2024,Other,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,threat violence
11/18/2024,Outpatient,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yell
11/18/2024,Other,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation verbal abuse
11/15/2024,Outpatient,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language
11/18/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Mechanical Restraint; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,,Physical Violence,Other,Other,,,,,grab hit fist threat violence
11/18/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,ED/ER,Clinical Unit,1.0,0.0,,,assault bodily fluid scratch
11/19/2024,Other,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,threat violence
11/19/2024,Inpatient,Called Code Gray; Chemical Restraint; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,Med/Surg/Inpatient,Clinical Unit,,,,pt dx dementia,intimidation threat violence
11/18/2024,Outpatient,Behavioral Expectations Reviewed; Called 911; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language scream yell
11/19/2024,Outpatient,Behavioral Expectations Reviewed; Notified Supervisor,Physician/APP,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language scream yell
11/12/2024,Outpatient,De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,Other,Other,,,,n unknown,scream yell
11/19/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language
11/19/2024,Other,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language
11/19/2024,Outpatient,Behavioral Expectations Reviewed; Notified Security; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language
11/19/2024,Visitor,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,unwelcome offensive language gesture
11/19/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation profane lewd aggressive language scream yelling threat violence unwelcome offensive language gesture
11/19/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Physical Violence,ED/ER,Clinical Unit,,,,,grab push scratch
11/4/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor; Physical Hold,,Physical Violence,BC,Clinical Unit,,0.0,,,threat violence
11/20/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation scream yelling unwelcome offensive language gesture
10/16/2024,Outpatient,Notified Supervisor,,Physical Violence,Other,Other,,,,,hit object
11/19/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,Admin/Management,Verbal Abuse,Other,Other,,,,,intimidation scream yell
11/20/2024,Inpatient,Chemical Restraint; De-escalation Techniques Utilized; Mechanical Restraint; Notified Clinical Physician Resources; Notified Security; Notified Supervisor,Allied Health,Physical Violence,Other,Other,,,,,hit fist
11/21/2024,Inpatient,De-escalation Techniques Utilized,,Physical Violence,Other,Other,,,,,grab hair pull scratch slap
11/20/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language unwelcome offensive language gesture
11/21/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/22/2024,Other,De-escalation Techniques Utilized; Notified Security; Notified Supervisor,Nurse,Verbal Abuse,Other,Other,,,,,intimidation scream yelling threat violence
11/22/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/22/2024,Outpatient,Behavioral Expectations Reviewed,,Verbal Abuse,Other,Other,,,,,unwelcome offensive language gesture
11/22/2024,Outpatient,Notified Supervisor,Admin/Management,Verbal Abuse,Other,Other,,,,,threat violence
11/22/2024,Outpatient,Notified Supervisor,Allied Health,Verbal Abuse,Other,Other,,,,n unknown,profane lewd aggressive language scream yell
11/22/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,gender sexist comment
11/22/2024,Resident (LTC),Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation
11/23/2024,Inpatient,,Allied Health,Physical Violence,Other,Other,2.0,,,,
11/22/2024,Inpatient,De-escalation Techniques Utilized,Allied Health,Physical Violence,Other,Other,2.0,,3.0,,bite
11/22/2024,Inpatient,Called Code Gray; Physical Hold,,Physical Violence,BC,Clinical Unit,1.0,0.0,,,assault bodily fluid intimidation threat violence
11/23/2024,Outpatient,Notified Security; Notified Supervisor,Nurse,Physical Violence,ED/ER,Clinical Unit,,1.0,,,hair pull
11/19/2024,Visitor,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,ED/ER,Clinical Unit,,,,,intimidation unwelcome offensive language gesture
11/23/2024,Inpatient,Called Code Gray,,Physical Violence,BC,Clinical Unit,2.0,0.0,,,bite
11/23/2024,Inpatient,Physical Hold,,Physical Violence,BC,Clinical Unit,1.0,0.0,,,trip
11/24/2024,Outpatient,De-escalation Techniques Utilized; Notified Security; Notified Supervisor,Allied Health,Verbal Abuse,Other,Other,,,,n unknown,scream yell
11/24/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources,,Physical Violence,Other,Other,,,,,grab
11/24/2024,Inpatient,De-escalation Techniques Utilized,,Physical Violence,Other,Other,2.0,1.0,,,bite
11/18/2024,Inpatient,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,scream yelling threat violence profane lewd aggressive language
11/23/2024,Outpatient,Behavioral Expectations Reviewed,,Verbal Abuse,Other,Other,,,,,scream yell
11/21/2024,Outpatient,Notified Supervisor,,Verbal Abuse,Other,Other,,,,n unknown,profane lewd aggressive language
11/25/2024,Visitor,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,ED/ER,Clinical Unit,,,,,profane lewd aggressive language
11/25/2024,Other,De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,harassment
11/22/2024,Outpatient,Notified Security,,Physical Violence,Other,Other,,,,,hit fist kick push slap
11/21/2024,Outpatient,,Rehabilitation,Verbal Abuse,Other,Other,,,,,gender sexist comment profane lewd aggressive language unwelcome offensive language gesture
11/25/2024,Inpatient,Physical Hold,Nurse,Physical Violence,BC,Clinical Unit,,,,n unknown,hit fist
11/25/2024,Outpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation
11/26/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Supervisor; Physical Hold,,Physical Violence,BC,Clinical Unit,,,,,assault bodily fluid
11/26/2024,Inpatient,Behavioral Expectations Reviewed; Called 911; Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Property Damage,BC,Clinical Unit,,,,,aggression inanimate object throw bodily fluid
11/26/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Physical Violence,Other,Other,,1.0,,,hit fist
11/26/2024,Outpatient,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,unwelcome offensive language gesture
11/26/2024,Inpatient,Physical Hold,,Physical Violence,ED/ER,Clinical Unit,,,,,kick
11/26/2024,Outpatient,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,,scream yell
11/26/2024,Outpatient,Notified Security; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,threat violence
11/27/2024,Outpatient,De-escalation Techniques Utilized; Notified Supervisor,,Physical Violence,ED/ER,Clinical Unit,,,,,scratch
11/26/2024,Inpatient,Behavioral Expectations Reviewed,,Verbal Abuse,BC,Clinical Unit,,,,,unwelcome offensive language gesture
11/26/2024,Inpatient,Behavioral Expectations Reviewed; Called Code Gray; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/27/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Supervisor,,Verbal Abuse,ED/ER,Clinical Unit,,,,,threat violence unwelcome offensive language gesture
11/26/2024,Other,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Clinical Physician Resources; Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/26/2024,Inpatient,De-escalation Techniques Utilized,,Verbal Abuse,Other,Other,,,,trauma injury,profane lewd aggressive language scream yelling unwelcome offensive language gesture
11/24/2024,Visitor,De-escalation Techniques Utilized; Notified Supervisor,Allied Health,Verbal Abuse,Other,Other,,,,,gender sexist comment scream yell stalk terrorize
11/27/2024,Outpatient,Notified Supervisor,Allied Health,Written/Digital,Other,Other,,,,,profane lewd aggressive language unwelcome offensive language gesture
11/27/2024,Outpatient,Notified Supervisor,,Physical Violence,Other,Other,,,,,grab
11/25/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,BC,Clinical Unit,,,,,intimidation scream yelling unwelcome offensive language gesture
11/25/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,BC,Clinical Unit,,,,,intimidation scream yell
11/28/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,,Physical Violence,Other,Other,2.0,0.0,3.0,,scratch
11/28/2024,Outpatient,Behavioral Expectations Reviewed; Called 911; De-escalation Techniques Utilized,,Physical Violence,ED/ER,Clinical Unit,,,,,grab push
11/27/2024,Inpatient,Behavioral Expectations Reviewed,,Verbal Abuse,ED/ER,Clinical Unit,,,,,gender sexist comment intimidation profane lewd aggressive language unwelcome offensive language gesture
11/27/2024,Visitor,Notified Supervisor,,Verbal Abuse,Other,Other,,,,,intimidation scream yell
11/25/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,,Verbal Abuse,BC,Clinical Unit,,,,,intimidation unwelcome offensive language gesture
11/25/2024,Inpatient,Behavioral Expectations Reviewed; De-escalation Techniques Utilized,Allied Health,Verbal Abuse,BC,Clinical Unit,,,,,intimidation profane lewd aggressive language scream yelling unwelcome offensive language gesture
